date,weekday,close,rsi,rsi_sma,rsi_rainy,sma_rainy,both_rainy,only_rsi,only_sma,neither
2005-11-03,Thursday,84.20818328857422,59.85666550238693,51.88461073899738,False,False,False,False,False,True
2005-11-17,Thursday,85.84043884277344,67.91167238256884,64.02743230773237,False,False,False,False,False,True
2005-12-05,Monday,87.17652130126953,65.2845196187818,67.48904637883855,False,False,False,False,False,True
2005-12-19,Monday,87.03630065917969,55.72219528039893,63.03259568473777,False,False,False,False,False,True
2006-01-03,Tuesday,87.72171783447266,58.05799248217771,54.236522008226366,False,False,False,False,False,True
2006-01-17,Tuesday,88.85025024414062,60.79740131359147,65.82580774768599,False,False,False,False,False,True
2006-02-03,Friday,87.42401123046875,44.9224629176685,53.31011328058405,True,False,False,True,False,False
2006-02-17,Friday,89.18257141113281,58.87180280570848,53.428730239916014,False,False,False,False,False,True
2006-03-03,Friday,89.14795684814453,53.93410949288393,57.61818214561852,False,False,False,False,False,True
2006-03-17,Friday,90.79537200927734,65.31600669024746,58.189871025309984,False,False,False,False,False,True
2006-04-03,Monday,90.17675018310547,54.33122803237199,55.78010122791475,False,False,False,False,False,True
2006-04-17,Monday,89.4329605102539,44.37622950843722,48.81096045406116,True,False,False,True,False,False
2006-05-03,Wednesday,90.9830551147461,54.541236803924484,56.18988369665265,False,False,False,False,False,True
2006-05-17,Wednesday,88.17478942871094,31.574207711722863,47.66223384681461,True,False,False,True,False,False
2006-06-05,Monday,88.36250305175781,44.53715616356775,46.193108254244,True,False,False,True,False,False
2006-06-19,Monday,86.34432983398438,41.186653316415565,38.86017832811182,True,True,True,False,False,False
2006-07-03,Monday,89.22783660888672,58.47134584440644,50.57472444848622,False,False,False,False,False,True
2006-07-17,Monday,86.1139144897461,39.14732523904486,47.3348872047281,True,False,False,True,False,False
2006-08-03,Thursday,89.66072082519531,60.093580485682565,57.43652074855557,False,False,False,False,False,True
2006-08-17,Thursday,90.7847671508789,65.74361975006377,57.000820038700795,False,False,False,False,False,True
2006-09-18,Monday,92.66368865966797,69.645813775813,64.48048630348494,False,False,False,False,False,True
2006-10-03,Tuesday,93.51921844482422,65.2024051137194,67.59127059255921,False,False,False,False,False,True
2006-10-17,Tuesday,95.65807342529297,72.6650142540574,74.24188081336398,False,False,False,False,False,True
2006-11-03,Friday,95.74925231933594,55.12416207338214,66.14135840332067,False,False,False,False,False,True
2006-11-17,Friday,98.47008514404297,73.5040471579712,68.2997944315797,False,False,False,False,False,True
2006-12-04,Monday,99.08016967773438,65.18678906180284,60.169272462091676,False,False,False,False,False,True
2006-12-18,Monday,100.09761810302734,66.5969555227108,66.28064209906994,False,False,False,False,False,True
2007-01-03,Wednesday,99.68860626220703,54.33477066869631,58.531425886686634,False,False,False,False,False,True
2007-01-17,Wednesday,100.8521957397461,62.232727442526496,57.89645406045815,False,False,False,False,False,True
2007-02-05,Monday,102.14259338378906,65.78761293863667,59.18837465470032,False,False,False,False,False,True
2007-03-05,Monday,96.85388946533203,27.37764389817609,39.24966289166857,True,True,True,False,False,False
2007-03-19,Monday,99.25572967529297,48.0367813606549,42.49620511578733,False,True,False,False,True,False
2007-04-03,Tuesday,101.72648620605469,59.83232666455243,54.77225537800168,False,False,False,False,False,True
2007-04-17,Tuesday,104.13349151611328,71.47146730065518,64.98620421740476,False,False,False,False,False,True
2007-05-03,Thursday,106.44146728515625,72.20267039413712,71.33843497336571,False,False,False,False,False,True
2007-05-17,Thursday,107.11402893066406,65.40139606460595,65.70865263831361,False,False,False,False,False,True
2007-06-04,Monday,109.09629821777344,69.9489283972635,65.22018601099957,False,False,False,False,False,True
2007-06-18,Monday,108.70616149902344,58.23820879914607,52.99163085152514,False,False,False,False,False,True
2007-07-03,Tuesday,108.31514739990234,55.75383189977665,48.76408272043416,False,False,False,False,False,True
2007-07-17,Tuesday,110.0286865234375,61.33145286843112,57.878256860748934,False,False,False,False,False,True
2007-08-03,Friday,102.24312591552734,33.787128992406664,35.82468061475763,True,True,True,False,False,False
2007-08-17,Friday,102.8901138305664,44.4408096127297,39.728528019696114,True,True,True,False,False,False
2007-09-17,Monday,105.30048370361328,52.51434266169872,51.653952476370364,False,False,False,False,False,True
2007-10-03,Wednesday,109.85772705078125,63.5807048836579,63.09345543678397,False,False,False,False,False,True
2007-10-17,Wednesday,110.1934814453125,55.70124019957356,61.924036904125664,False,False,False,False,False,True
2007-11-05,Monday,107.19309997558594,42.5328735117819,50.27891576907966,True,False,False,True,False,False
2007-11-19,Monday,102.69957733154297,36.407030202909084,38.48297805901385,True,True,True,False,False,False
2007-12-03,Monday,105.49996185302734,50.767494090145505,45.69181326021782,False,False,False,False,False,True
2007-12-17,Monday,103.63543701171875,43.48986588230932,51.588738705439695,True,False,False,True,False,False
2008-01-03,Thursday,104.03466033935547,43.7257365895813,49.60596802390358,True,False,False,True,False,False
2008-01-17,Thursday,95.82591247558594,27.552320239113314,35.6850676205965,True,True,True,False,False,False
2008-02-04,Monday,98.97868347167969,47.922627644526244,43.46559405910354,False,True,False,False,True,False
2008-03-03,Monday,95.87623596191406,41.38458814132009,49.27008169124969,True,False,False,True,False,False
2008-03-17,Monday,92.14168548583984,36.76645699025124,38.868926220727026,True,True,True,False,False,False
2008-04-03,Thursday,98.90576934814453,58.603914604697685,52.93920584609141,False,False,False,False,False,True
2008-04-17,Thursday,98.91304016113281,57.60958268760796,52.087948882467074,False,False,False,False,False,True
2008-05-05,Monday,101.64112091064453,62.79544476043318,62.542113241238965,False,False,False,False,False,True
2008-05-19,Monday,103.24335479736328,65.69830632867638,60.413228982301845,False,False,False,False,False,True
2008-06-03,Tuesday,99.6635971069336,44.90878419791118,48.403880482594836,True,False,False,True,False,False
2008-06-17,Tuesday,97.8448486328125,42.556089700176635,41.19659638634732,True,True,True,False,False,False
2008-07-03,Thursday,91.6175765991211,27.386796852834465,29.422432051693793,True,True,True,False,False,False
2008-07-17,Thursday,90.8124771118164,40.8378427287302,31.84264143674419,True,True,True,False,False,False
2008-08-04,Monday,90.66014862060547,44.007621966873856,45.84025922717546,True,False,False,True,False,False
2008-08-18,Monday,93.12630462646484,50.64201316518978,54.10100774965315,False,False,False,False,False,True
2008-09-03,Wednesday,92.75638580322266,48.9731684402084,50.36499537284713,False,False,False,False,False,True
2008-09-17,Wednesday,84.58179473876953,33.63001583739957,41.09062268719854,True,True,True,False,False,False
2008-10-03,Friday,80.49717712402344,35.78377131610132,40.447394794188185,True,True,True,False,False,False
2008-10-17,Friday,68.00020599365234,35.98158659730652,32.06507339046526,True,True,True,False,False,False
2008-11-03,Monday,70.84539794921875,47.33576166526218,42.051880929521836,False,True,False,False,True,False
2008-11-17,Monday,62.353614807128906,39.58963716220712,41.85476473189965,True,True,True,False,False,False
2008-12-03,Wednesday,63.70323181152344,47.977247306261425,46.23546268600342,False,False,False,False,False,True
2008-12-17,Wednesday,66.38062286376953,52.44772874900947,50.69487062620901,False,False,False,False,False,True
2009-01-05,Monday,68.28743743896484,58.600549607185854,52.401962418142396,False,False,False,False,False,True
2009-02-03,Tuesday,61.58738327026367,45.325118206724746,45.32190741516344,False,False,False,False,False,True
2009-02-17,Tuesday,58.263126373291016,36.67697589528325,46.229235583612834,True,False,False,True,False,False
2009-03-03,Tuesday,51.53366470336914,26.620330299313196,32.08127795278729,True,True,True,False,False,False
2009-03-17,Tuesday,57.49828338623047,54.56914024243268,44.35551599594758,False,True,False,False,True,False
2009-04-03,Friday,62.41339111328125,61.76480858876859,57.606430367909034,False,False,False,False,False,True
2009-04-17,Friday,64.50227355957031,63.623853359792115,60.95875191475725,False,False,False,False,False,True
2009-05-04,Monday,67.31700134277344,67.84394555674982,60.63473861556192,False,False,False,False,False,True
2009-05-18,Monday,67.57624816894531,59.80663417016542,59.451069912086936,False,False,False,False,False,True
2009-06-03,Wednesday,69.36876678466797,60.815454472529154,60.00876523675654,False,False,False,False,False,True
2009-06-17,Wednesday,67.81330871582031,48.410968885371396,57.239509780375656,False,False,False,False,False,True
2009-07-17,Friday,70.1181869506836,62.45679822304075,51.365607717129215,False,False,False,False,False,True
2009-08-03,Monday,74.8185806274414,75.94407636355348,72.0643094194261,False,False,False,False,False,True
2009-08-17,Monday,73.2319107055664,52.32544597774253,66.54654747114908,False,False,False,False,False,True
2009-09-03,Thursday,74.97498321533203,52.19848893018703,59.610963166573114,False,False,False,False,False,True
2009-09-17,Thursday,79.8243637084961,72.73139348438855,68.78077817726195,False,False,False,False,False,True
2009-10-05,Monday,77.85442352294922,50.894071553549026,54.0193292371136,False,False,False,False,False,True
2009-10-19,Monday,82.17298126220703,67.14009427179948,65.37528822434639,False,False,False,False,False,True
2009-11-03,Tuesday,78.3259506225586,44.956056367534096,45.81687640396297,True,False,False,True,False,False
2009-11-17,Tuesday,83.3331069946289,64.01251699411056,61.151138758824814,False,False,False,False,False,True
2009-12-03,Thursday,82.61459350585938,54.668966379345115,57.4235166980364,False,False,False,False,False,True
2009-12-17,Thursday,82.46490478515625,50.236903789536235,55.45642217000117,False,False,False,False,False,True
2010-01-04,Monday,85.27920532226562,63.20690849963737,61.4276190880701,False,False,False,False,False,True
2010-02-03,Wednesday,82.64549255371094,45.20616258167376,40.50858664740061,False,True,False,False,True,False
2010-02-17,Wednesday,82.9690933227539,52.85047237063389,43.93653255508305,False,True,False,False,True,False
2010-03-03,Wednesday,84.50415802001953,59.92352589704152,55.484483309275916,False,False,False,False,False,True
2010-03-17,Wednesday,88.11610412597656,76.78517709869207,71.89194850065759,False,False,False,False,False,True
2010-04-05,Monday,89.73323059082031,74.49223545227068,70.14701643627646,False,False,False,False,False,True
2010-04-19,Monday,90.52655792236328,63.65364575575896,72.19366699704663,False,False,False,False,False,True
2010-05-03,Monday,90.9345932006836,55.39212035998598,57.62866455389894,False,False,False,False,False,True
2010-05-17,Monday,86.09884643554688,41.773081723773245,43.019984273058775,True,True,True,False,False,False
2010-06-03,Thursday,83.6507568359375,45.67918621849625,39.51172613202091,False,True,False,False,True,False
2010-06-17,Thursday,84.73123168945312,53.546591329785336,48.48678147496651,False,False,False,False,False,True
2010-07-19,Monday,81.45236206054688,47.96346611059177,52.136608476188954,False,False,False,False,False,True
2010-08-03,Tuesday,85.19506072998047,60.08303678434577,58.555218317100206,False,False,False,False,False,True
2010-08-17,Tuesday,83.19845581054688,48.47355548614069,49.04910410204447,False,False,False,False,False,True
2010-09-03,Friday,84.18539428710938,58.76555429581205,45.50246069689729,False,False,False,False,False,True
2010-09-17,Friday,85.85728454589844,63.98328677963219,62.15976481123107,False,False,False,False,False,True
2010-10-04,Monday,86.8189697265625,58.23973173510369,63.10748580289411,False,False,False,False,False,True
2010-10-18,Monday,90.27647399902344,71.18062031613222,69.22304947445541,False,False,False,False,False,True
2010-11-03,Wednesday,91.5510482788086,72.07073876653295,67.16509544083159,False,False,False,False,False,True
2010-11-17,Wednesday,90.23066711425781,46.00302574035855,59.325999086785714,False,False,False,False,False,True
2010-12-03,Friday,93.79498291015625,63.060093674496365,54.66614332245979,False,False,False,False,False,True
2010-12-17,Friday,95.37013244628906,67.69349879110611,67.15811680488034,False,False,False,False,False,True
2011-01-03,Monday,97.4800796508789,76.10379129289942,72.11546145109692,False,False,False,False,False,True
2011-02-03,Thursday,100.34196472167969,65.9939540501945,64.64757346684677,False,False,False,False,False,True
2011-02-17,Thursday,103.00434875488281,74.39761066833944,71.99031229772703,False,False,False,False,False,True
2011-03-03,Thursday,102.4058609008789,59.04694040803095,53.58018634465102,False,False,False,False,False,True
2011-03-17,Thursday,98.09387969970703,40.90854745963114,43.65159580210708,True,True,True,False,False,False
2011-04-04,Monday,102.68892669677734,61.09124947411828,57.984649084505755,False,False,False,False,False,True
2011-04-18,Monday,100.60832977294922,44.47678245781557,51.31126293300165,True,False,False,True,False,False
2011-05-03,Tuesday,104.59229278564453,64.32729298024591,65.894537287526,False,False,False,False,False,True
2011-05-17,Tuesday,102.61956787109375,46.67501655708855,53.02514251428047,False,False,False,False,False,True
2011-06-03,Friday,100.50045013427734,38.37287812157366,46.088227812222144,True,False,False,True,False,False
2011-06-17,Friday,98.38890075683594,38.1927953352375,36.47532950278451,True,True,True,False,False,False
2011-07-18,Monday,101.14582824707031,47.911742282448635,52.65583147729592,False,False,False,False,False,True
2011-08-03,Wednesday,97.70743560791016,34.44533258095268,41.587049207897884,True,True,True,False,False,False
2011-08-17,Wednesday,92.67376708984375,42.134326538895216,37.43078501217046,True,True,True,False,False,False
2011-09-19,Monday,93.65140533447266,52.08400536454362,48.917725881055794,False,False,False,False,False,True
2011-10-03,Monday,85.57144165039062,36.442155864730225,43.22444358587719,True,True,True,False,False,False
2011-10-17,Monday,93.5891342163086,54.86698729378243,55.601351789484745,False,False,False,False,False,True
2011-11-03,Thursday,98.27521514892578,57.851781573819906,58.717583170111496,False,False,False,False,False,True
2011-11-17,Thursday,95.05258178710938,46.940158462583966,52.209010541890926,False,False,False,False,False,True
2011-12-05,Monday,98.25187683105469,58.41302224379731,50.648916030201185,False,False,False,False,False,True
2011-12-19,Monday,94.22970581054688,44.435257624715895,48.91754216274764,True,False,False,True,False,False
2012-01-03,Tuesday,99.87769317626953,60.32444185434254,57.69424574277109,False,False,False,False,False,True
2012-01-17,Tuesday,101.3190689086914,63.20280589565964,62.79145208068804,False,False,False,False,False,True
2012-02-03,Friday,105.39247131347656,73.24060704779279,66.4735099263075,False,False,False,False,False,True
2012-02-17,Friday,106.85736846923828,70.848553944995,69.52774454336819,False,False,False,False,False,True
2012-03-05,Monday,107.12369537353516,62.26973017016013,69.10597933923795,False,False,False,False,False,True
2012-03-19,Monday,110.81900787353516,73.99948195734541,68.95672290811639,False,False,False,False,False,True
2012-04-03,Tuesday,111.14156341552734,63.24526348554844,65.02328956474678,False,False,False,False,False,True
2012-04-17,Tuesday,109.42643737792969,52.39096964241972,45.63785147478944,False,False,False,False,False,True
2012-05-03,Thursday,109.5601577758789,51.44620831189624,55.695987786534815,False,False,False,False,False,True
2012-05-17,Thursday,102.9590072631836,25.575281657392367,34.14776543864971,True,True,True,False,False,False
2012-06-04,Monday,100.78746795654297,29.217360014929227,36.38655565925249,True,True,True,False,False,False
2012-06-18,Monday,106.2921371459961,56.729891910280465,50.963402340386565,False,False,False,False,False,True
2012-07-03,Tuesday,108.67263793945312,62.25154524092172,53.65259635468773,False,False,False,False,False,True
2012-07-17,Tuesday,107.84224700927734,57.43596084030851,53.020540449429866,False,False,False,False,False,True
2012-08-03,Friday,110.2069091796875,61.357271098543585,58.20064080853798,False,False,False,False,False,True
2012-08-17,Friday,112.44503021240234,69.69311560770745,66.34160128512795,False,False,False,False,False,True
2012-09-17,Monday,116.05137634277344,72.41443808219664,70.34230962676624,False,False,False,False,False,True
2012-10-03,Wednesday,115.35900115966797,59.76285972880804,56.12925487990059,False,False,False,False,False,True
2012-10-17,Wednesday,116.24152374267578,61.074063329973114,51.17411641459171,False,False,False,False,False,True
2012-11-05,Monday,112.78294372558594,43.886779862200264,41.27508033008212,True,True,True,False,False,False
2012-11-19,Monday,110.62029266357422,45.191533831995116,33.29337963532725,False,True,False,False,True,False
2012-12-03,Monday,112.46490478515625,53.39594732660713,54.054619329006016,False,False,False,False,False,True
2012-12-17,Monday,114.30946350097656,61.016966474734026,58.771012912659614,False,False,False,False,False,True
2013-01-03,Thursday,116.6895980834961,63.204271671118065,54.28995776859863,False,False,False,False,False,True
2013-01-17,Thursday,118.5073013305664,68.38602968559432,65.23029942791206,False,False,False,False,False,True
2013-02-04,Monday,119.74040222167969,60.541171004061724,70.77991349801486,False,False,False,False,False,True
2013-03-04,Monday,122.4468994140625,60.00363302560162,54.82897152554973,False,False,False,False,False,True
2013-03-18,Monday,124.64024353027344,62.943639325132615,67.73798088814505,False,False,False,False,False,True
2013-04-03,Wednesday,124.8493881225586,54.22842322065784,60.70192337338936,False,False,False,False,False,True
2013-04-17,Wednesday,124.75281524658203,48.21564313755855,58.761411874782446,False,False,False,False,False,True
2013-05-03,Friday,129.7877197265625,64.44763036733701,59.88858619001941,False,False,False,False,False,True
2013-05-17,Friday,134.26751708984375,73.51125124103068,70.57378401622341,False,False,False,False,False,True
2013-06-03,Monday,132.18443298339844,54.232875341361115,60.06762386406723,False,False,False,False,False,True
2013-06-17,Monday,132.2568359375,53.37051460536075,51.430658908824704,False,False,False,False,False,True
2013-07-03,Wednesday,130.401611328125,49.779375324195044,47.75407631595507,False,False,False,False,False,True
2013-07-17,Wednesday,135.794677734375,65.72793792168756,64.4459769291912,False,False,False,False,False,True
2013-08-05,Monday,138.0181121826172,68.9383433872334,66.22824994194305,False,False,False,False,False,True
2013-08-19,Monday,133.22349548339844,35.75320472765651,49.26701423344077,True,False,False,True,False,False
2013-09-03,Tuesday,132.91619873046875,42.16768418051092,41.0618696046131,True,True,True,False,False,False
2013-09-17,Tuesday,138.3173065185547,67.57115988747677,62.26409568747853,False,False,False,False,False,True
2013-10-03,Thursday,136.18838500976562,47.051653709416186,53.13925927806189,False,False,False,False,False,True
2013-10-17,Thursday,140.7383270263672,63.7025125734066,55.79003313834715,False,False,False,False,False,True
2013-11-04,Monday,143.67138671875,66.65828795763952,66.98260850729204,False,False,False,False,False,True
2013-11-18,Monday,145.77572631835938,65.69503290527207,64.57790456137444,False,False,False,False,False,True
2013-12-03,Tuesday,146.0438232421875,59.0942461707729,65.65987159504567,False,False,False,False,False,True
2013-12-17,Tuesday,145.15013122558594,49.607629564284196,52.889372339812,False,False,False,False,False,True
2014-01-03,Friday,149.40174865722656,61.13641303147901,67.51101884534823,False,False,False,False,False,True
2014-01-17,Friday,150.014404296875,56.61156583717562,59.48646944263444,False,False,False,False,False,True
2014-02-03,Monday,142.27847290039062,31.632403245392354,37.63883572956172,True,True,True,False,False,False
2014-03-03,Monday,151.10906982421875,59.076785812184916,61.817196655605414,False,False,False,False,False,True
2014-03-17,Monday,152.21188354492188,55.98482982361579,59.51385442724701,False,False,False,False,False,True
2014-04-03,Thursday,154.77088928222656,62.29368195720803,56.751605579530725,False,False,False,False,False,True
2014-04-17,Thursday,152.93284606933594,53.465683965931895,47.763934545276506,False,False,False,False,False,True
2014-05-05,Monday,154.59854125976562,57.781175249374066,55.77804054395268,False,False,False,False,False,True
2014-05-19,Monday,154.861083984375,55.114242052523636,56.10309975420703,False,False,False,False,False,True
2014-06-03,Tuesday,158.1923065185547,66.70668994583704,64.6951092756752,False,False,False,False,False,True
2014-06-17,Tuesday,159.8579559326172,65.1570272220352,67.07758172126364,False,False,False,False,False,True
2014-07-03,Thursday,163.40228271484375,74.49121749725172,68.45376324851506,False,False,False,False,False,True
2014-07-17,Thursday,161.34939575195312,50.948344650839395,60.04094673453111,False,False,False,False,False,True
2014-08-04,Monday,159.84896850585938,41.55113743367958,47.11411241063399,True,False,False,True,False,False
2014-08-18,Monday,162.70974731445312,59.26326320380135,50.176683898780134,False,False,False,False,False,True
2014-09-03,Wednesday,165.2984619140625,66.42698234915066,66.9627865008956,False,False,False,False,False,True
2014-09-17,Wednesday,165.50460815429688,60.039280800299906,56.54308849689018,False,False,False,False,False,True
2014-10-03,Friday,162.77456665039062,46.15275545618739,43.2646026911554,False,True,False,False,True,False
2014-10-17,Friday,156.10687255859375,36.92229870883427,33.36249381908357,True,True,True,False,False,False
2014-11-03,Monday,167.12306213378906,65.74420287627515,60.563111302049265,False,False,False,False,False,True
2014-11-17,Monday,169.27655029296875,69.12182895077746,68.61809588839155,False,False,False,False,False,True
2014-12-03,Wednesday,172.19212341308594,69.22237368923099,70.68961260851701,False,False,False,False,False,True
2014-12-17,Wednesday,167.13966369628906,45.62076566286368,43.40123864264855,False,True,False,False,True,False
2015-01-05,Monday,168.0038299560547,42.04990811640842,56.4202619028135,True,False,False,True,False,False
2015-02-03,Tuesday,170.6023406982422,53.741143824468445,48.043992476243716,False,False,False,False,False,True
2015-02-17,Tuesday,174.991455078125,62.98565171355153,58.17775024662233,False,False,False,False,False,True
2015-03-03,Tuesday,175.83265686035156,60.71477505159135,63.95989602877268,False,False,False,False,False,True
2015-03-17,Tuesday,173.20082092285156,50.366590019129475,46.051801177313884,False,False,False,False,False,True
2015-04-17,Friday,173.96559143066406,49.388418781386775,55.58534534622974,False,False,False,False,False,True
2015-05-04,Monday,176.7848358154297,56.26807746522539,55.41513670768202,False,False,False,False,False,True
2015-05-18,Monday,178.27395629882812,60.078227090587525,55.46791261816458,False,False,False,False,False,True
2015-06-03,Wednesday,177.2867889404297,52.798453845146774,52.086229927742856,False,False,False,False,False,True
2015-06-17,Wednesday,176.17410278320312,49.97425874912768,47.792352574444045,False,False,False,False,False,True
2015-07-17,Friday,178.61990356445312,60.53448871371962,53.26226425952551,False,False,False,False,False,True
2015-08-03,Monday,176.35858154296875,50.332905345766285,49.419241700069826,False,False,False,False,False,True
2015-08-17,Monday,177.0310516357422,54.0660327997509,49.20442445290413,False,False,False,False,False,True
2015-09-03,Thursday,164.38784790039062,40.703997997452156,39.356435253319304,True,True,True,False,False,False
2015-09-17,Thursday,167.9016876220703,50.37517926766901,46.48744829137832,False,False,False,False,False,True
2015-10-05,Monday,167.7098388671875,55.7047543760596,43.25047216490589,False,True,False,False,True,False
2015-10-19,Monday,171.85044860839844,62.17845803120663,59.55280015081322,False,False,False,False,False,True
2015-11-03,Tuesday,178.29791259765625,70.18081022297625,67.43565027068409,False,False,False,False,False,True
2015-11-17,Tuesday,173.62503051757812,50.39808972191881,52.56916806772152,False,False,False,False,False,True
2015-12-03,Thursday,173.74325561523438,45.265449137128904,56.32759817255997,False,False,False,False,False,True
2015-12-17,Thursday,173.10951232910156,46.69889372687419,45.364243092128795,False,False,False,False,False,True
2016-01-04,Monday,170.8756561279297,42.46303857829644,50.488258642215,True,False,False,True,False,False
2016-02-03,Wednesday,162.61317443847656,45.91219264996753,44.32336492295378,False,True,False,False,True,False
